Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2024,18,Marina Bay,Kick Sauber,BOT,19.0,19.0,16,Lapped,0 days 00:00:57.829000
2024,18,Marina Bay,Alpine,GAS,18.0,18.0,17,Lapped,0 days 00:00:59.059000
2024,18,Marina Bay,RB,RIC,16.0,16.0,18,Lapped,0 days 00:01:29.796000
2024,18,Marina Bay,Haas F1 Team,MAG,14.0,14.0,19,Retired,
2024,18,Marina Bay,Williams,ALB,11.0,11.0,R,Retired,
2024,20,Mexico City,Ferrari,SAI,1.0,1.0,1,Finished,0 days 01:40:55.800000
2024,20,Mexico City,McLaren,NOR,3.0,3.0,2,Finished,0 days 00:00:04.705000
2024,20,Mexico City,Ferrari,LEC,4.0,4.0,3,Finished,0 days 00:00:34.387000
2024,20,Mexico City,Mercedes,HAM,6.0,6.0,4,Finished,0 days 00:00:44.780000
2024,20,Mexico City,Mercedes,RUS,5.0,5.0,5,Finished,0 days 00:00:48.536000
2024,20,Mexico City,Red Bull Racing,VER,2.0,2.0,6,Finished,0 days 00:00:59.558000
2024,20,Mexico City,Haas F1 Team,MAG,7.0,7.0,7,Finished,0 days 00:01:03.642000
2024,20,Mexico City,McLaren,PIA,17.0,17.0,8,Finished,0 days 00:01:04.928000
2024,20,Mexico City,Haas F1 Team,HUL,10.0,10.0,9,Lapped,0 days 00:00:02.720000
2024,20,Mexico City,Alpine,GAS,8.0,8.0,10,Lapped,0 days 00:00:18.587000
2024,20,Mexico City,Aston Martin,STR,14.0,14.0,11,Lapped,0 days 00:00:25.072000
2024,20,Mexico City,Williams,COL,16.0,16.0,12,Lapped,0 days 00:00:37.497000
2024,20,Mexico City,Alpine,OCO,19.0,0.0,13,Lapped,0 days 00:00:39.663000
2024,20,Mexico City,Kick Sauber,BOT,15.0,15.0,14,Lapped,0 days 00:00:42.227000
2024,20,Mexico City,Kick Sauber,ZHO,20.0,19.0,15,Lapped,0 days 00:01:01.722000
2024,20,Mexico City,RB,LAW,12.0,12.0,16,Lapped,0 days 00:01:04.466000
2024,20,Mexico City,Red Bull Racing,PER,18.0,18.0,17,Lapped,0 days 00:01:13.284000
2024,20,Mexico City,Aston Martin,ALO,13.0,13.0,R,Retired,
2024,20,Mexico City,Williams,ALB,9.0,9.0,R,Retired,
2024,20,Mexico City,RB,TSU,11.0,11.0,R,Retired,
2024,22,Las Vegas,Mercedes,RUS,1.0,1.0,1,Finished,0 days 01:22:05.969000
2024,22,Las Vegas,Mercedes,HAM,10.0,10.0,2,Finished,0 days 00:00:07.313000
2024,22,Las Vegas,Ferrari,SAI,2.0,2.0,3,Finished,0 days 00:00:11.906000
2024,22,Las Vegas,Ferrari,LEC,4.0,4.0,4,Finished,0 days 00:00:14.283000
2024,22,Las Vegas,Red Bull Racing,VER,5.0,5.0,5,Finished,0 days 00:00:16.582000
2024,22,Las Vegas,McLaren,NOR,6.0,6.0,6,Finished,0 days 00:00:43.385000
2024,22,Las Vegas,McLaren,PIA,8.0,8.0,7,Finished,0 days 00:00:51.365000
2024,22,Las Vegas,Haas F1 Team,HUL,9.0,9.0,8,Finished,0 days 00:00:59.808000
2024,22,Las Vegas,RB,TSU,7.0,7.0,9,Finished,0 days 00:01:02.808000
2024,22,Las Vegas,Red Bull Racing,PER,16.0,15.0,10,Finished,0 days 00:01:03.114000
2024,22,Las Vegas,Aston Martin,ALO,17.0,16.0,11,Finished,0 days 00:01:09.195000
2024,22,Las Vegas,Haas F1 Team,MAG,12.0,12.0,12,Finished,0 days 00:01:09.803000
2024,22,Las Vegas,Kick Sauber,ZHO,13.0,13.0,13,Finished,0 days 00:01:14.085000
2024,22,Las Vegas,Williams,COL,14.0,20.0,14,Finished,0 days 00:01:15.172000
2024,22,Las Vegas,Aston Martin,STR,20.0,18.0,15,Finished,0 days 00:01:24.102000
2024,22,Las Vegas,RB,LAW,15.0,14.0,16,Finished,0 days 00:01:31.005000
2024,22,Las Vegas,Alpine,OCO,11.0,11.0,17,Lapped,0 days 00:00:02.060000
2024,22,Las Vegas,Kick Sauber,BOT,19.0,19.0,18,Lapped,0 days 00:00:11.285000
2024,22,Las Vegas,Williams,ALB,18.0,17.0,R,Retired,
2024,22,Las Vegas,Alpine,GAS,3.0,3.0,R,Retired,
2024,24,Yas Island,McLaren,NOR,1.0,1.0,1,Finished,0 days 01:26:33.291000
2024,24,Yas Island,Ferrari,SAI,3.0,3.0,2,Finished,0 days 00:00:05.832000
2024,24,Yas Island,Ferrari,LEC,14.0,19.0,3,Finished,0 days 00:00:31.928000
2024,24,Yas Island,Mercedes,HAM,18.0,16.0,4,Finished,0 days 00:00:36.483000
2024,24,Yas Island,Mercedes,RUS,7.0,6.0,5,Finished,0 days 00:00:37.538000
2024,24,Yas Island,Red Bull Racing,VER,5.0,4.0,6,Finished,0 days 00:00:49.847000
2024,24,Yas Island,Alpine,GAS,6.0,5.0,7,Finished,0 days 00:01:12.560000
2024,24,Yas Island,Haas F1 Team,HUL,4.0,7.0,8,Finished,0 days 00:01:15.554000
2024,24,Yas Island,Aston Martin,ALO,8.0,8.0,9,Finished,0 days 00:01:22.373000
2024,24,Yas Island,McLaren,PIA,2.0,2.0,10,Finished,0 days 00:01:23.821000
2024,24,Yas Island,Williams,ALB,16.0,18.0,11,Lapped,0 days 00:00:11.251000
2024,24,Yas Island,RB,TSU,11.0,11.0,12,Lapped,0 days 00:00:14.738000
2024,24,Yas Island,Kick Sauber,ZHO,17.0,15.0,13,Lapped,0 days 00:00:17.304000
2024,24,Yas Island,Aston Martin,STR,13.0,13.0,14,Lapped,0 days 00:00:18.473000
2024,24,Yas Island,Alpine,DOO,20.0,17.0,15,Lapped,0 days 00:00:26.555000
2024,24,Yas Island,Haas F1 Team,MAG,15.0,14.0,16,Lapped,0 days 00:01:17.597000
2024,24,Yas Island,RB,LAW,12.0,12.0,17,Retired,
2024,24,Yas Island,Kick Sauber,BOT,9.0,9.0,R,Retired,
2024,24,Yas Island,Williams,COL,19.0,20.0,R,Retired,
2024,24,Yas Island,Red Bull Racing,PER,10.0,10.0,R,Retired,
