Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2023,21,Las Vegas,Alfa Romeo,BOT,8.0,7.0,17,Finished,0 days 00:01:25.350000
2023,21,Las Vegas,AlphaTauri,TSU,20.0,20.0,18,Retired,
2023,21,Las Vegas,Haas F1 Team,HUL,13.0,13.0,19,Retired,
2023,21,Las Vegas,McLaren,NOR,16.0,15.0,R,Retired,
2023,22,Yas Island,Red Bull Racing,VER,1.0,1.0,1,Finished,0 days 01:27:02.624000
2023,22,Yas Island,Ferrari,LEC,2.0,2.0,2,Finished,0 days 00:00:17.993000
2023,22,Yas Island,Mercedes,RUS,4.0,4.0,3,Finished,0 days 00:00:20.328000
2023,22,Yas Island,Red Bull Racing,PER,9.0,9.0,4,Finished,0 days 00:00:21.453000
2023,22,Yas Island,McLaren,NOR,5.0,5.0,5,Finished,0 days 00:00:24.284000
2023,22,Yas Island,McLaren,PIA,3.0,3.0,6,Finished,0 days 00:00:31.487000
2023,22,Yas Island,Aston Martin,ALO,7.0,7.0,7,Finished,0 days 00:00:39.512000
2023,22,Yas Island,AlphaTauri,TSU,6.0,6.0,8,Finished,0 days 00:00:43.088000
2023,22,Yas Island,Mercedes,HAM,11.0,11.0,9,Finished,0 days 00:00:44.424000
2023,22,Yas Island,Aston Martin,STR,13.0,13.0,10,Finished,0 days 00:00:55.632000
2023,22,Yas Island,AlphaTauri,RIC,15.0,15.0,11,Finished,0 days 00:00:56.229000
2023,22,Yas Island,Alpine,OCO,12.0,12.0,12,Finished,0 days 00:01:06.373000
2023,22,Yas Island,Alpine,GAS,10.0,10.0,13,Finished,0 days 00:01:10.360000
2023,22,Yas Island,Williams,ALB,14.0,14.0,14,Finished,0 days 00:01:13.184000
2023,22,Yas Island,Haas F1 Team,HUL,8.0,8.0,15,Finished,0 days 00:01:23.696000
2023,22,Yas Island,Williams,SAR,20.0,20.0,16,Finished,0 days 00:01:27.791000
2023,22,Yas Island,Alfa Romeo,ZHO,19.0,19.0,17,Finished,0 days 00:01:29.422000
2023,22,Yas Island,Ferrari,SAI,16.0,16.0,18,Retired,
2023,22,Yas Island,Alfa Romeo,BOT,18.0,18.0,19,Lapped,0 days 00:00:12.411000
2023,22,Yas Island,Haas F1 Team,MAG,17.0,17.0,20,Lapped,0 days 00:00:14.876000
